RECNUM,SPECIES,SITE,ID,SEX,TREAT,FWL,BUT_WT,WTDBUT_WT,REL_DATE,COND_0,RECAP_DATE,NRECAP,BEH,TIME,WEAR,NOTEBOOK
1317,Pontia_occidentalis,Corfu_WA,546,M,CTL,2.6,89,86,1995-05-20,1,142,3,F,9.4,3,Corfu.Weighted.1995
1318,Pontia_occidentalis,Corfu_WA,546,M,CTL,2.6,89,86,1995-05-20,1,143,4,F,11.82,5,Corfu.Weighted.1995
1319,Pontia_occidentalis,Corfu_WA,546,M,CTL,2.6,89,86,1995-05-20,1,143,5,F,12.97,5,Corfu.Weighted.1995
1320,Pontia_occidentalis,Corfu_WA,546,M,CTL,2.6,89,86,1995-05-20,1,144,6,F,12.15,5,Corfu.Weighted.1995
1321,Pontia_occidentalis,Corfu_WA,546,M,CTL,2.6,89,86,1995-05-20,1,144,7,F,12.2,5,Corfu.Weighted.1995
1322,Pontia_occidentalis,Corfu_WA,546,M,CTL,2.6,89,86,1995-05-20,1,144,8,N,12.87,5,Corfu.Weighted.1995
1323,Pontia_occidentalis,Corfu_WA,546,M,CTL,2.6,89,86,1995-05-20,1,145,9,F,9.65,5,Corfu.Weighted.1995
1324,Pontia_occidentalis,Corfu_WA,547,M,U,2.4,87,87,1995-05-19,1,140,1,S,9.32,1,Corfu.Weighted.1995
1325,Pontia_occidentalis,Corfu_WA,547,M,U,2.4,87,87,1995-05-19,1,141,2,F,10.38,3,Corfu.Weighted.1995
1326,Pontia_occidentalis,Corfu_WA,547,M,U,2.4,87,87,1995-05-19,1,141,3,F,11.6,2,Corfu.Weighted.1995
1327,Pontia_occidentalis,Corfu_WA,547,M,U,2.4,87,87,1995-05-19,1,142,4,F,10.08,4,Corfu.Weighted.1995
1328,Pontia_occidentalis,Corfu_WA,547,M,U,2.4,87,87,1995-05-19,1,144,5,F,10.12,5,Corfu.Weighted.1995
1329,Pontia_occidentalis,Corfu_WA,549,M,U,2.5,79,79,1995-05-19,1,141,1,F,10.08,3,Corfu.Weighted.1995
1330,Pontia_occidentalis,Corfu_WA,550,M,CTL,2.6,84,84,1995-05-20,1,141,1,F,9.38,1,Corfu.Weighted.1995
1331,Pontia_occidentalis,Corfu_WA,550,M,CTL,2.6,84,84,1995-05-20,1,142,2,F,10.25,4,Corfu.Weighted.1995
1332,Pontia_occidentalis,Corfu_WA,550,M,CTL,2.6,84,84,1995-05-20,1,144,3,F,10.43,5,Corfu.Weighted.1995
1333,Pontia_occidentalis,Corfu_WA,552,M,CTL,2.2,55,54,1995-05-20,1,141,1,F,10.8,3,Corfu.Weighted.1995
1334,Pontia_occidentalis,Corfu_WA,552,M,CTL,2.2,55,54,1995-05-20,1,141,2,F,12.58,2,Corfu.Weighted.1995
1335,Pontia_occidentalis,Corfu_WA,553,M,U,2.4,84,84,1995-05-19,3,140,1,S,9.2,3,Corfu.Weighted.1995
1336,Pontia_occidentalis,Corfu_WA,554,M,CTL,2.5,80,84,1995-05-20,2,143,1,F,10.12,5,Corfu.Weighted.1995
1337,Pontia_occidentalis,Corfu_WA,554,M,CTL,2.5,80,84,1995-05-20,2,144,2,F,11.93,5,Corfu.Weighted.1995
1338,Pontia_occidentalis,Corfu_WA,556,M,CTL,2.5,58,59,1995-05-20,1,141,1,B,9.1,2,Corfu.Weighted.1995
1339,Pontia_occidentalis,Corfu_WA,557,M,U,2.3,76,76,1995-05-19,2,140,1,F,9.42,3,Corfu.Weighted.1995
1340,Pontia_occidentalis,Corfu_WA,557,M,U,2.3,76,76,1995-05-19,2,140,2,F,13.07,4,Corfu.Weighted.1995
1341,Pontia_occidentalis,Corfu_WA,563,M,U,2.5,82,82,1995-05-19,1,140,1,F,9.77,2,Corfu.Weighted.1995
1342,Pontia_occidentalis,Corfu_WA,563,M,U,2.5,82,82,1995-05-19,1,140,2,F,12.12,3,Corfu.Weighted.1995
1343,Pontia_occidentalis,Corfu_WA,563,M,U,2.5,82,82,1995-05-19,1,140,3,F,12.37,3,Corfu.Weighted.1995
1344,Pontia_occidentalis,Corfu_WA,563,M,U,2.5,82,82,1995-05-19,1,141,4,F,10.18,3,Corfu.Weighted.1995
1345,Pontia_occidentalis,Corfu_WA,563,M,U,2.5,82,82,1995-05-19,1,141,5,F,12.93,4,Corfu.Weighted.1995
1346,Pontia_occidentalis,Corfu_WA,563,M,U,2.5,82,82,1995-05-19,1,142,6,F,10.1,4,Corfu.Weighted.1995
1347,Pontia_occidentalis,Corfu_WA,567,M,U,2.4,82,82,1995-05-19,1,140,1,F,9.15,2,Corfu.Weighted.1995
1348,Pontia_occidentalis,Corfu_WA,569,M,U,2.4,64,64,1995-05-19,1,140,1,F,9.23,2,Corfu.Weighted.1995
1349,Pontia_occidentalis,Corfu_WA,571,M,U,2.4,81,81,1995-05-19,2,141,1,B,9.05,5,Corfu.Weighted.1995
1350,Pontia_occidentalis,Corfu_WA,573,M,U,2.4,73,73,1995-05-19,2,140,1,F,9.07,3,Corfu.Weighted.1995
1351,Pontia_occidentalis,Corfu_WA,581,F,U,2.6,113,113,1995-05-20,1,140,1,N,9.43,2,Corfu.Weighted.1995
1352,Pontia_occidentalis,Corfu_WA,581,F,U,2.6,113,113,1995-05-20,1,141,2,F,9.43,1,Corfu.Weighted.1995
1353,Pontia_occidentalis,Corfu_WA,581,F,U,2.6,113,113,1995-05-20,1,141,3,F,12.32,3,Corfu.Weighted.1995
1354,Pontia_occidentalis,Corfu_WA,581,F,U,2.6,113,113,1995-05-20,1,141,4,F,12.85,3,Corfu.Weighted.1995
1355,Pontia_occidentalis,Corfu_WA,581,F,U,2.6,113,113,1995-05-20,1,142,5,F,9.93,2,Corfu.Weighted.1995
1356,Pontia_occidentalis,Corfu_WA,581,F,U,2.6,113,113,1995-05-20,1,142,6,F,12.45,3,Corfu.Weighted.1995
